eventID,year,month,day,hour,minute,second,longitude,latitude,depth,magnitude,magnitudeType,Agency
296868,1992,4,23,4,50,25,-116.416,33.866,10.0,6.16,MW,gcmt
296875,1992,4,23,5,40,15,-130.937,51.443,15.0,5.6,MW,gcmt
296943,1992,4,23,12,21,16,131.407,29.462,20.0,5.65,MW,gcmt
296961,1992,4,23,14,18,37,98.996,22.47,10.0,6.07,MW,gcmt
296971,1992,4,23,15,32,51,98.905,22.441,10.0,6.13,MW,gcmt
296992,1992,4,23,18,18,11,98.995,22.248,15.0,5.19,MW,
297066,1992,4,24,3,24,3,144.927,-3.511,22.5,5.48,MW,gcmt
297088,1992,4,24,7,7,26,66.235,27.547,20.0,6.01,MW,gcmt
297116,1992,4,24,12,51,54,141.193,8.426,31.1,5.6,MW,gcmt
297148,1992,4,24,17,38,56,-109.826,-9.034,15.0,5.88,MW,gcmt
297295,1992,4,25,18,6,6,-124.101,40.387,15.0,7.16,MW,gcmt
297344,1992,4,26,1,25,16,123.063,2.452,445.0,5.58,MW,gcmt
297384,1992,4,26,7,41,43,-124.321,40.378,23.6,6.46,MW,gcmt
297404,1992,4,26,11,18,28,-124.432,40.381,25.7,6.61,MW,gcmt
297554,1992,4,27,8,29,53,-87.17,12.22,65.0,5.69,MW,gcmt
297665,1992,4,28,1,55,49,124.114,5.695,487.2,5.89,MW,gcmt
297831,1992,4,29,9,25,46,166.055,-10.725,35.0,5.91,MW,gcmt
297845,1992,4,29,11,26,6,125.08,10.361,24.4,5.42,MW,gcmt
297963,1992,4,30,11,44,41,26.64,35.122,26.3,5.75,MW,gcmt
289696,1992,5,2,2,20,3,145.084,-3.493,15.0,5.32,MW,gcmt
289830,1992,5,3,2,2,59,-175.392,-15.33,16.1,5.5,MW,gcmt
289842,1992,5,3,3,40,40,-71.579,-32.412,57.8,5.5,MW,gcmt
289989,1992,5,4,8,45,2,130.154,-6.557,86.6,6.09,MW,gcmt
290071,1992,5,5,0,33,26,159.572,52.749,54.1,5.04,MW,gcmt
290090,1992,5,5,5,58,19,151.84,-9.778,10.0,5.38,MW,gcmt
290225,1992,5,6,8,52,51,125.89,-0.331,48.7,5.5,MW,gcmt
290346,1992,5,7,6,23,38,144.693,41.21,20.0,5.98,MW,gcmt
290402,1992,5,7,19,15,5,40.121,38.742,17.0,5.14,MW,gcmt
290552,1992,5,8,20,53,9,124.809,6.731,25.3,5.32,MW,gcmt
290578,1992,5,9,2,25,43,124.952,6.729,25.3,5.08,MW,gcmt
290723,1992,5,10,4,4,33,72.922,37.162,20.0,5.78,MW,gcmt
290996,1992,5,12,3,39,30,-153.663,59.74,133.0,5.53,MW,gcmt
291093,1992,5,12,15,46,56,-78.821,-9.654,63.4,5.65,MW,gcmt
291108,1992,5,12,18,5,44,-172.343,-16.433,13.9,6.66,MW,gcmt
291229,1992,5,13,18,26,39,-175.962,-23.741,30.7,5.55,MW,gcmt
291448,1992,5,15,5,36,7,-178.146,-32.622,10.0,5.64,MW,gcmt
291459,1992,5,15,7,5,7,147.597,-6.128,62.7,7.21,MW,gcmt
291467,1992,5,15,8,8,2,72.413,41.055,30.0,5.9,MW,bibliog
291595,1992,5,16,2,38,30,-178.447,-32.347,13.9,5.65,MW,
291651,1992,5,16,14,58,40,169.117,-19.102,163.1,6.08,MW,gcmt
291664,1992,5,16,17,57,13,178.204,-38.3,25.0,5.74,MW,gcmt
291683,1992,5,16,20,58,1,-76.142,-13.646,58.1,6.03,MW,gcmt
291687,1992,5,16,21,30,51,105.36,-6.003,15.0,5.55,MW,
291773,1992,5,17,9,49,19,126.644,7.369,25.0,7.07,MW,gcmt
291774,1992,5,17,10,15,32,126.725,7.202,30.0,7.22,MW,gcmt
291862,1992,5,17,21,36,1,153.275,-6.397,31.8,5.85,MW,gcmt
291906,1992,5,18,3,2,22,-71.997,-33.597,30.0,6.1,MW,gcmt
292086,1992,5,18,23,19,21,-82.321,7.293,13.0,6.29,MW,gcmt
292179,1992,5,19,12,24,58,55.612,28.149,24.8,5.59,MW,gcmt
292197,1992,5,19,14,42,51,159.345,-9.445,25.0,5.82,MW,gcmt
292326,1992,5,20,11,43,4,125.58,12.628,17.2,5.44,MW,gcmt
292331,1992,5,20,12,20,34,71.331,33.341,15.0,6.04,MW,gcmt
292377,1992,5,20,18,20,15,147.856,-6.396,45.2,5.17,MW,gcmt
292506,1992,5,21,14,9,3,147.304,-6.117,30.0,5.97,MW,gcmt
292509,1992,5,21,14,28,21,72.489,40.953,17.5,5.26,MW,
292554,1992,5,21,20,40,14,141.854,31.121,29.8,5.89,MW,gcmt
292562,1992,5,21,21,56,13,122.497,11.129,33.2,5.38,MW,gcmt
292583,1992,5,22,1,20,39,-72.083,-33.741,28.1,5.56,MW,gcmt
292634,1992,5,22,8,16,7,175.491,52.361,35.0,5.62,MW,gcmt
292684,1992,5,22,14,9,34,-115.017,27.303,22.0,5.24,MW,gcmt
292702,1992,5,22,16,19,54,147.845,49.31,576.1,5.61,MW,gcmt
292728,1992,5,22,21,40,38,144.221,-3.499,27.5,6.18,MW,gcmt
292739,1992,5,22,23,34,9,-172.364,-16.358,15.0,5.55,MW,
292742,1992,5,23,0,20,2,141.801,-4.652,101.1,5.65,MW,gcmt
292811,1992,5,23,10,30,35,-90.216,13.424,55.0,5.98,MW,gcmt
292957,1992,5,24,12,50,21,-176.081,51.837,56.2,5.41,MW,gcmt
293031,1992,5,25,2,51,32,139.754,-4.757,21.6,5.71,MW,gcmt
293106,1992,5,25,16,55,4,-77.808,19.579,13.0,6.81,MW,gcmt
293240,1992,5,26,16,28,9,135.906,-3.349,31.5,5.53,MW,gcmt
293309,1992,5,27,5,13,40,165.269,-10.982,18.8,7.0,MW,gcmt
293350,1992,5,27,12,33,25,165.608,-11.169,15.0,5.34,MW,gcmt
293414,1992,5,27,22,30,36,173.703,-41.583,75.0,5.9,MW,gcmt
293468,1992,5,28,9,27,10,-178.147,-30.68,35.6,5.78,MW,gcmt
293561,1992,5,28,17,58,32,140.708,35.685,48.7,5.28,MW,gcmt
293585,1992,5,28,21,24,49,155.265,47.683,20.0,5.74,MW,gcmt
293603,1992,5,28,23,19,36,121.405,23.117,15.9,5.52,MW,gcmt
293742,1992,5,29,21,52,28,141.82,31.337,20.0,6.01,MW,gcmt
293811,1992,5,30,12,42,5,141.783,30.795,28.0,6.01,MW,gcmt
293831,1992,5,30,16,30,3,-92.96,14.397,50.0,6.3,MW,gcmt
293855,1992,5,30,18,55,39,21.444,37.984,15.0,5.25,MW,
293929,1992,5,31,6,20,9,141.798,30.742,38.8,5.84,MW,gcmt
285236,1992,6,1,13,51,21,141.333,36.66,35.0,5.67,MW,gcmt
285425,1992,6,2,20,0,54,130.702,-3.361,37.9,5.18,MW,gcmt
285427,1992,6,2,20,3,22,92.786,-16.059,25.0,5.83,MW,gcmt
285440,1992,6,2,21,5,2,92.818,-16.125,13.8,6.21,MW,gcmt
285447,1992,6,2,22,7,46,81.945,28.959,51.6,5.39,MW,
285483,1992,6,3,3,28,52,128.103,27.996,25.5,5.36,MW,gcmt
285500,1992,6,3,6,10,56,178.758,51.081,25.0,6.14,MW,gcmt
285557,1992,6,3,17,0,55,-104.714,-4.594,10.0,5.62,MW,gcmt
285609,1992,6,4,4,4,7,128.069,28.057,24.7,6.02,MW,gcmt
285742,1992,6,5,0,23,44,71.317,33.269,20.9,5.25,MW,
285867,1992,6,5,21,46,45,-124.272,40.344,23.8,5.17,MW,gcmt
285880,1992,6,6,0,41,15,128.131,28.061,27.4,5.35,MW,gcmt
285890,1992,6,6,1,58,32,134.018,-0.614,30.9,5.3,MW,gcmt
285969,1992,6,6,15,51,43,-88.337,12.856,69.2,5.55,MW,gcmt
286001,1992,6,6,21,40,44,124.081,1.055,33.6,5.94,MW,gcmt
286006,1992,6,6,23,29,35,126.902,3.748,53.4,5.5,MW,gcmt
286050,1992,6,7,9,1,48,-98.806,16.411,15.4,5.32,MW,gcmt
286070,1992,6,7,12,2,10,147.567,-6.191,15.0,5.14,MW,gcmt
286094,1992,6,7,17,41,13,-98.774,16.347,15.0,5.2,MW,gcmt
286276,1992,6,9,0,24,56,-176.201,-23.062,82.7,5.55,MW,gcmt
286279,1992,6,9,0,31,57,111.035,-8.416,65.0,6.07,MW,gcmt
286290,1992,6,9,2,47,1,178.976,-65.252,10.0,5.53,MW,gcmt
286354,1992,6,9,14,45,2,124.186,1.109,30.0,5.7,MW,gcmt
286427,1992,6,10,2,13,47,124.117,1.024,32.2,5.95,MW,gcmt
286549,1992,6,11,2,3,38,124.141,1.125,30.0,5.78,MW,gcmt
286732,1992,6,12,11,6,32,125.799,2.633,88.4,5.56,MW,gcmt
286779,1992,6,12,19,16,46,8.345,34.179,15.2,5.17,MW,gcmt
287089,1992,6,14,17,6,57,-177.54,-26.495,25.0,5.59,MW,gcmt
287138,1992,6,15,1,46,34,139.134,34.119,15.0,5.26,MW,gcmt
287149,1992,6,15,2,48,58,95.961,24.042,15.7,6.27,MW,gcmt
287232,1992,6,15,14,16,49,154.129,-60.867,15.0,5.69,MW,gcmt
287276,1992,6,15,20,39,13,123.037,-0.069,130.0,5.76,MW,gcmt
287297,1992,6,16,1,17,54,-74.861,-10.767,15.0,5.39,MW,
287317,1992,6,16,5,51,5,142.303,45.655,323.9,5.97,MW,gcmt
287472,1992,6,17,8,39,18,-57.028,-60.445,15.0,6.11,MW,gcmt
288038,1992,6,21,10,52,43,-70.743,-26.562,38.7,5.74,MW,gcmt
288040,1992,6,21,11,19,40,99.544,38.379,10.0,5.22,MW,
288076,1992,6,21,17,43,10,176.969,-37.692,15.0,6.22,MW,gcmt
288173,1992,6,22,4,0,42,-21.925,-60.703,10.0,6.33,MW,gcmt
288235,1992,6,22,15,17,43,147.079,16.865,55.0,5.69,MW,gcmt
288308,1992,6,23,4,52,38,129.1,-3.486,87.2,5.76,MW,gcmt
288309,1992,6,23,4,52,47,172.19,-18.723,16.1,5.53,MW,gcmt
288352,1992,6,23,11,21,23,-101.243,-36.204,10.0,6.03,MW,gcmt
288359,1992,6,23,13,3,23,-174.697,-17.859,17.4,5.65,MW,gcmt
288424,1992,6,24,0,41,5,-175.439,-23.367,31.8,5.71,MW,
288498,1992,6,24,12,11,26,-173.421,51.456,25.0,5.86,MW,gcmt
288503,1992,6,24,12,27,11,102.992,-5.397,35.0,5.64,MW,gcmt
288606,1992,6,25,6,30,52,-176.693,-28.295,15.8,6.48,MW,gcmt
288750,1992,6,26,3,18,50,-178.651,-33.669,15.0,5.84,MW,gcmt
288814,1992,6,26,11,32,30,-82.479,6.024,25.0,5.84,MW,gcmt
288965,1992,6,27,13,21,19,81.239,35.215,10.0,5.02,MW,gcmt
288971,1992,6,27,14,16,23,-80.564,19.029,20.0,5.6,MW,gcmt
289086,1992,6,28,11,57,38,-116.557,34.188,10.0,7.29,MW,gcmt
289093,1992,6,28,12,36,44,-116.545,34.059,15.0,5.23,MW,
289111,1992,6,28,14,43,23,-116.945,34.239,12.1,5.26,MW,bibliog
289115,1992,6,28,15,5,33,-116.802,34.196,10.9,6.49,MW,gcmt
289202,1992,6,29,0,7,6,161.536,-10.554,56.6,5.84,MW,gcmt
289225,1992,6,29,2,25,3,-87.469,11.741,15.0,5.47,MW,gcmt
289288,1992,6,29,10,14,24,-116.312,36.698,15.0,5.73,MW,gcmt
289295,1992,6,29,10,37,53,-100.983,-5.199,10.0,5.51,MW,
289320,1992,6,29,14,13,39,-116.508,34.023,10.0,5.39,MW,gcmt
289335,1992,6,29,16,1,45,-116.394,33.753,9.2,5.46,MW,gcmt
289336,1992,6,29,16,4,12,139.58,27.841,531.8,5.56,MW,gcmt
289477,1992,6,30,14,38,14,-116.525,33.891,15.0,5.13,MW,gcmt
280029,1992,7,2,6,13,40,-178.663,-33.132,20.0,5.58,MW,gcmt
280348,1992,7,4,3,25,40,161.648,54.462,30.6,5.27,MW,gcmt
280482,1992,7,5,1,49,58,-111.419,-13.413,15.0,5.76,MW,gcmt
280595,1992,7,5,21,18,29,-116.436,34.534,10.0,5.5,MW,
280998,1992,7,8,10,9,50,93.71,21.104,40.2,5.21,MW,gcmt
281114,1992,7,9,1,44,1,-116.939,34.139,15.0,5.29,MW,gcmt
281298,1992,7,10,9,31,29,149.366,44.76,17.0,6.52,MW,gcmt
281470,1992,7,11,10,44,21,-178.447,-22.445,380.0,7.2,MW,gcmt
281518,1992,7,11,18,14,18,-118.19,35.046,27.5,5.43,MW,
281609,1992,7,12,11,8,56,142.141,41.503,68.6,6.16,MW,gcmt
281626,1992,7,12,13,21,29,149.677,44.411,34.2,5.65,MW,
281691,1992,7,12,23,41,1,122.0,3.166,618.9,5.75,MW,gcmt
281794,1992,7,13,15,34,6,157.546,51.177,49.3,6.14,MW,gcmt
281804,1992,7,13,18,11,35,-76.594,-3.936,100.0,6.31,MW,gcmt
281870,1992,7,14,7,3,11,125.407,-4.677,476.0,6.03,MW,gcmt
281919,1992,7,14,15,17,10,151.279,45.218,44.5,5.5,MW,gcmt
282006,1992,7,15,6,34,18,123.357,1.372,34.6,5.56,MW,gcmt
282082,1992,7,15,18,4,20,121.425,-8.71,125.2,5.62,MW,gcmt
282108,1992,7,16,0,0,41,143.319,39.36,20.0,5.89,MW,gcmt
282161,1992,7,16,6,35,39,-106.132,-4.846,10.0,5.81,MW,gcmt
282341,1992,7,17,4,19,32,150.297,44.745,31.4,5.61,MW,gcmt
282362,1992,7,17,6,45,3,74.866,35.601,25.0,5.18,MW,
282388,1992,7,17,11,3,4,167.364,60.859,24.3,5.24,MW,gcmt
282447,1992,7,17,18,46,1,-78.578,-10.445,46.9,5.78,MW,gcmt
282535,1992,7,18,6,57,11,-177.36,-15.804,420.9,5.49,MW,gcmt
282539,1992,7,18,7,57,50,147.905,-6.479,44.5,5.55,MW,
282545,1992,7,18,8,20,1,143.315,39.494,27.3,5.73,MW,gcmt
282552,1992,7,18,8,37,0,143.433,39.417,28.9,6.9,MW,gcmt
282581,1992,7,18,10,20,13,143.205,39.463,30.7,6.37,MW,gcmt
282591,1992,7,18,10,59,40,143.367,39.451,25.9,5.98,MW,
282594,1992,7,18,11,10,14,143.659,39.579,27.2,5.97,MW,
282613,1992,7,18,11,48,22,143.35,39.137,39.6,6.05,MW,
282616,1992,7,18,12,2,42,143.224,39.163,30.5,5.8,MW,gcmt
282652,1992,7,18,13,56,55,143.142,39.435,27.1,5.96,MW,gcmt
282675,1992,7,18,15,31,43,-175.058,-22.833,30.0,5.68,MW,gcmt
282757,1992,7,18,20,55,14,143.347,39.633,30.4,5.6,MW,gcmt
282763,1992,7,18,21,18,56,143.188,39.244,27.5,5.98,MW,gcmt
282769,1992,7,18,21,36,26,137.479,30.76,493.3,5.61,MW,
283093,1992,7,20,7,46,51,5.503,78.612,15.0,6.69,MW,gcmt
283385,1992,7,21,15,32,0,-83.749,17.369,12.3,5.13,MW,gcmt
283593,1992,7,22,19,29,23,113.697,55.988,12.4,5.18,MW,
283683,1992,7,23,10,11,14,143.279,-54.424,15.0,5.59,MW,gcmt
283758,1992,7,23,20,12,46,24.411,39.88,15.0,5.42,MW,gcmt
283819,1992,7,24,2,9,22,149.97,-6.906,20.0,5.79,MW,gcmt
284008,1992,7,25,2,53,30,143.162,38.619,25.0,5.92,MW,gcmt
284060,1992,7,25,9,12,20,-25.08,0.409,10.0,5.52,MW,gcmt
284393,1992,7,27,6,25,45,146.414,-56.775,15.0,5.68,MW,gcmt
284491,1992,7,27,19,34,9,157.165,51.469,103.1,5.67,MW,gcmt
284627,1992,7,28,17,30,19,127.558,-4.402,303.3,5.56,MW,gcmt
284673,1992,7,29,1,54,48,-128.462,-55.159,10.0,5.55,MW,gcmt
284674,1992,7,29,2,27,15,143.466,39.589,20.9,5.62,MW,gcmt
284687,1992,7,29,4,30,49,143.491,39.614,15.0,6.18,MW,gcmt
284914,1992,7,30,8,24,48,90.235,29.629,10.0,6.11,MW,gcmt
284942,1992,7,30,13,14,53,-72.387,-50.361,15.0,5.48,MW,gcmt
285086,1992,7,31,14,2,55,126.231,10.155,44.9,5.32,MW,gcmt
275467,1992,8,1,13,45,26,-155.217,57.124,56.0,5.04,MW,gcmt
275505,1992,8,1,18,19,3,-179.237,-21.247,623.1,5.74,MW,gcmt
275592,1992,8,2,5,50,14,127.52,-0.832,21.2,6.22,MW,gcmt
275632,1992,8,2,12,3,21,121.703,-7.083,491.3,6.61,MW,gcmt
275717,1992,8,3,2,53,53,-60.877,15.929,42.3,5.36,MW,gcmt
275763,1992,8,3,11,19,40,164.287,-10.416,22.7,5.61,MW,gcmt
275879,1992,8,4,6,58,34,-177.178,-21.573,260.0,5.99,MW,gcmt
275919,1992,8,4,14,27,45,-127.024,43.442,15.0,5.63,MW,gcmt
275952,1992,8,4,21,8,43,166.467,-12.04,95.8,6.36,MW,gcmt
275974,1992,8,4,23,45,33,-106.425,-26.832,10.0,5.63,MW,gcmt
275981,1992,8,5,2,9,43,102.833,-5.616,35.0,5.68,MW,gcmt
276262,1992,8,6,21,29,19,122.362,24.694,15.0,5.54,MW,gcmt
276343,1992,8,7,11,11,42,135.276,35.756,359.5,5.73,MW,gcmt
276386,1992,8,7,18,19,22,-142.921,57.519,15.0,6.77,MW,gcmt
276429,1992,8,8,1,8,7,-179.945,-31.361,394.6,6.14,MW,gcmt
276671,1992,8,9,19,49,45,126.385,4.128,73.7,6.1,MW,gcmt
276736,1992,8,10,6,9,17,-87.198,11.76,35.0,5.68,MW,gcmt
276856,1992,8,11,0,1,32,125.126,-0.03,64.9,5.47,MW,gcmt
276881,1992,8,11,4,3,47,-1.355,80.148,16.6,5.47,MW,gcmt
276890,1992,8,11,5,23,49,-87.469,11.742,20.0,5.47,MW,gcmt
276953,1992,8,11,15,14,57,141.854,32.652,23.1,6.2,MW,gcmt
277047,1992,8,12,6,36,11,141.603,32.633,23.3,5.8,MW,gcmt
277289,1992,8,13,20,43,2,148.941,-5.953,52.5,6.04,MW,gcmt
277402,1992,8,14,17,26,24,121.61,24.052,26.8,5.12,MW,gcmt
277547,1992,8,15,19,2,9,-75.58,5.065,117.2,5.88,MW,gcmt
277646,1992,8,16,10,23,30,146.729,-5.344,225.0,6.25,MW,gcmt
277710,1992,8,16,20,16,39,92.066,30.097,10.0,5.38,MW,
277732,1992,8,17,0,52,7,-77.892,-4.725,33.1,5.25,MW,gcmt
277854,1992,8,17,21,9,25,-68.908,-20.476,105.0,5.49,MW,gcmt
277946,1992,8,18,12,53,59,-79.947,-2.778,50.5,5.22,MW,gcmt
277986,1992,8,18,20,1,4,-178.308,-28.701,199.2,5.88,MW,gcmt
278008,1992,8,19,0,57,42,-174.9,50.552,15.4,6.09,MW,gcmt
278018,1992,8,19,2,4,38,73.571,42.049,21.8,7.2,MW,gcmt
278027,1992,8,19,3,12,6,73.32,42.034,17.4,6.6,MW,
278028,1992,8,19,3,20,29,73.237,42.0,15.5,6.55,MW,
278036,1992,8,19,4,6,22,73.547,42.046,15.2,5.21,MW,
278049,1992,8,19,6,4,59,124.406,13.996,26.7,5.58,MW,
278068,1992,8,19,10,17,35,73.279,42.195,10.0,5.33,MW,
278085,1992,8,19,13,2,6,-70.584,-24.59,38.9,5.44,MW,
278115,1992,8,19,18,15,48,130.436,-50.233,10.0,5.48,MW,gcmt
278145,1992,8,19,22,45,52,73.135,42.043,15.0,5.18,MW,
278220,1992,8,20,12,22,48,73.337,42.089,15.7,5.14,MW,
278418,1992,8,21,22,11,14,124.233,5.955,20.0,5.14,MW,gcmt
278627,1992,8,23,9,4,32,73.568,42.094,11.5,5.24,MW,
278763,1992,8,24,6,59,41,140.768,41.987,125.0,6.11,MW,gcmt
278779,1992,8,24,9,49,54,80.162,34.632,15.0,5.19,MW,
278835,1992,8,24,15,21,19,169.846,-20.565,15.0,5.38,MW,gcmt
278869,1992,8,24,19,40,34,-26.729,-56.699,90.0,6.08,MW,gcmt
278921,1992,8,25,2,7,13,160.12,-9.944,15.0,5.82,MW,gcmt
278969,1992,8,25,8,24,14,-175.011,-20.768,65.6,5.58,MW,gcmt
279072,1992,8,26,7,40,37,73.259,42.038,15.0,5.17,MW,
279286,1992,8,28,0,50,53,66.898,29.257,10.0,5.55,MW,gcmt
279387,1992,8,28,17,15,5,-179.494,-22.146,580.3,5.5,MW,gcmt
279399,1992,8,28,18,18,47,-13.598,-1.095,12.2,6.81,MW,gcmt
279522,1992,8,29,19,19,7,138.125,33.261,300.0,6.25,MW,gcmt
279665,1992,8,30,20,9,7,-178.706,-17.736,568.8,6.38,MW,gcmt
279722,1992,8,31,7,25,54,107.001,44.005,17.6,5.35,MW,gcmt
279793,1992,8,31,20,27,27,-175.912,51.624,48.5,4.99,MW,gcmt
270896,1992,9,1,16,41,15,121.762,23.824,60.0,5.87,MW,gcmt
270936,1992,9,2,0,16,3,-87.609,11.5,30.0,7.63,MW,gcmt
270938,1992,9,2,0,21,8,-87.439,11.258,20.0,5.61,MW,
270941,1992,9,2,0,31,3,-87.969,11.979,20.0,5.56,MW,
271020,1992,9,2,5,50,2,112.054,-5.977,623.5,6.64,MW,gcmt
271074,1992,9,2,10,26,21,-113.497,37.001,15.0,5.62,MW,gcmt
271132,1992,9,2,16,50,47,-86.857,10.325,15.0,5.7,MW,gcmt
271145,1992,9,2,18,29,1,-86.737,11.266,30.0,6.02,MW,gcmt
271668,1992,9,5,20,6,43,142.546,-3.923,43.4,5.45,MW,gcmt
271687,1992,9,5,21,48,16,-87.359,12.04,30.0,5.97,MW,gcmt
271799,1992,9,6,13,12,44,-87.481,11.87,30.0,5.66,MW,gcmt
271868,1992,9,6,23,46,12,105.515,-7.04,25.0,5.58,MW,
271870,1992,9,6,23,49,3,105.445,-7.156,31.4,5.53,MW,
272039,1992,9,8,0,38,17,52.173,29.09,15.0,5.39,MW,
272131,1992,9,8,14,40,23,-82.586,3.921,15.0,5.61,MW,gcmt
272255,1992,9,9,13,8,56,7.028,76.186,15.0,6.07,MW,gcmt
272317,1992,9,9,20,44,51,179.016,-23.544,564.7,5.68,MW,gcmt
272322,1992,9,9,21,41,47,51.112,29.846,15.0,5.34,MW,
272392,1992,9,10,10,43,19,-174.851,-22.435,18.0,5.95,MW,gcmt
272408,1992,9,10,15,3,17,-86.573,10.128,15.0,5.89,MW,gcmt
272439,1992,9,10,20,10,59,167.856,-17.283,25.0,5.71,MW,gcmt
272452,1992,9,10,22,9,49,-175.058,-22.412,35.0,5.59,MW,gcmt
272468,1992,9,11,1,1,2,-179.519,-22.191,598.6,5.5,MW,
272483,1992,9,11,3,57,28,26.673,-6.102,14.3,6.32,MW,gcmt
272542,1992,9,11,12,6,2,51.165,29.901,13.4,5.33,MW,gcmt
272562,1992,9,11,17,4,1,60.735,29.89,15.0,5.22,MW,
272575,1992,9,11,18,24,14,60.786,29.939,15.0,5.24,MW,gcmt
272592,1992,9,11,21,6,2,-104.548,-4.488,10.0,5.52,MW,gcmt
272629,1992,9,12,2,34,52,60.711,29.98,15.0,5.29,MW,
272636,1992,9,12,3,28,25,174.528,-17.147,15.0,5.61,MW,gcmt
272704,1992,9,12,14,59,36,-155.272,57.266,51.6,5.31,MW,gcmt
272827,1992,9,13,10,53,34,-86.795,11.51,30.0,5.54,MW,gcmt
273035,1992,9,14,20,33,30,166.679,54.267,20.4,5.52,MW,gcmt
273077,1992,9,15,2,28,1,-178.76,-21.088,580.9,5.65,MW,gcmt
273108,1992,9,15,8,47,15,-116.536,34.039,15.0,5.19,MW,gcmt
273171,1992,9,15,18,40,32,-86.902,10.884,30.0,5.72,MW,gcmt
273187,1992,9,15,21,4,1,167.249,-13.997,190.0,6.22,MW,gcmt
273349,1992,9,16,23,51,51,-87.547,12.164,35.0,5.56,MW,gcmt
273477,1992,9,17,22,16,16,-140.603,60.015,11.5,5.53,MW,
273626,1992,9,18,23,52,38,66.332,28.741,30.0,5.23,MW,
273954,1992,9,21,10,18,52,-13.574,-7.898,12.8,5.58,MW,gcmt
274092,1992,9,22,14,5,57,52.733,36.395,38.2,5.03,MW,gcmt
274209,1992,9,23,8,10,54,123.575,1.256,35.0,5.41,MW,gcmt
274256,1992,9,23,13,38,36,130.256,31.155,165.5,5.66,MW,gcmt
274274,1992,9,23,14,52,29,26.761,-6.26,10.9,5.54,MW,gcmt
274321,1992,9,23,21,59,17,51.143,29.76,15.0,5.31,MW,
274338,1992,9,24,0,51,48,-26.304,-59.565,18.2,5.44,MW,gcmt
274446,1992,9,24,18,17,14,154.024,-61.209,15.0,6.08,MW,gcmt
274467,1992,9,24,20,18,51,-175.777,-21.014,16.4,5.55,MW,gcmt
274605,1992,9,25,20,6,45,-27.726,-54.538,23.1,5.53,MW,
274670,1992,9,26,5,45,52,-17.782,64.663,10.0,5.61,MW,gcmt
274683,1992,9,26,7,39,24,78.267,-37.007,15.0,5.63,MW,gcmt
274689,1992,9,26,8,8,2,78.126,-36.932,15.0,5.92,MW,
274756,1992,9,26,22,15,59,129.115,1.35,24.7,6.55,MW,gcmt
274836,1992,9,27,10,4,41,129.244,1.359,25.5,5.86,MW,gcmt
274837,1992,9,27,10,9,15,129.343,1.182,25.7,5.87,MW,
274885,1992,9,27,17,48,11,-157.435,53.727,11.8,5.81,MW,gcmt
274960,1992,9,28,7,41,25,-90.917,13.346,30.0,6.0,MW,gcmt
275020,1992,9,28,14,6,5,122.673,24.092,40.0,6.09,MW,gcmt
275250,1992,9,30,3,28,0,-178.58,51.408,20.0,5.99,MW,gcmt
275263,1992,9,30,5,34,0,-178.042,51.212,15.0,6.59,MW,gcmt
275277,1992,9,30,7,24,25,-177.982,51.191,25.0,5.46,MW,
275293,1992,9,30,9,42,53,-178.063,51.106,20.0,6.06,MW,gcmt
275295,1992,9,30,9,59,4,-178.215,51.256,20.0,5.71,MW,
265403,1992,10,1,3,21,7,-51.666,-53.636,15.0,5.58,MW,gcmt
265409,1992,10,1,5,2,36,-177.969,51.113,15.0,5.99,MW,gcmt
265443,1992,10,1,8,18,50,-75.096,-39.158,15.0,5.46,MW,gcmt
265518,1992,10,1,18,15,45,-51.504,-53.629,25.2,5.5,MW,gcmt
266261,1992,10,6,10,28,26,151.298,-5.346,54.1,6.05,MW,gcmt
266311,1992,10,6,17,19,9,-177.772,51.134,25.8,5.28,MW,gcmt
266609,1992,10,8,16,34,55,-177.87,51.193,20.0,5.73,MW,gcmt
266707,1992,10,9,12,16,57,-176.852,51.58,44.2,5.5,MW,gcmt
267072,1992,10,11,19,24,28,168.984,-19.186,135.5,7.38,MW,gcmt
267103,1992,10,11,23,20,36,153.179,50.341,289.9,5.72,MW,
267175,1992,10,12,13,9,57,31.138,29.746,23.3,5.77,MW,gcmt
267723,1992,10,15,14,40,25,169.706,-19.226,25.0,5.34,MW,gcmt
267783,1992,10,15,22,37,8,166.656,-14.402,31.6,6.81,MW,gcmt
267828,1992,10,16,5,2,53,-177.951,51.283,37.4,5.45,MW,gcmt
267837,1992,10,16,5,54,31,-179.886,-35.774,27.5,5.58,MW,gcmt
267976,1992,10,17,2,51,52,169.543,-19.239,11.1,6.45,MW,gcmt
267999,1992,10,17,5,47,58,169.464,-19.227,15.0,5.49,MW,gcmt
268025,1992,10,17,8,32,41,-76.733,6.836,10.6,6.64,MW,gcmt
268046,1992,10,17,11,41,4,169.569,-19.127,35.0,5.52,MW,
268127,1992,10,17,18,10,22,169.619,-19.294,15.0,5.34,MW,gcmt
268198,1992,10,18,0,58,7,117.005,-10.23,32.8,5.53,MW,gcmt
268280,1992,10,18,10,51,22,-76.479,6.924,10.0,5.37,MW,
268304,1992,10,18,13,8,56,130.115,-6.169,122.1,6.14,MW,gcmt
268313,1992,10,18,15,12,0,-76.801,7.069,10.0,7.11,MW,gcmt
268325,1992,10,18,16,5,45,-76.78,6.869,10.0,5.76,MW,
